gene_id,gene_name,Control_1,Control_2,Control_3,Control_4,Treat_1,Treat_2,Treat_3,Treat_4
ENSG000001635,,13,13,8,6,7,10,9,11
ENSG000001636,,10,14,6,13,8,7,4,8
ENSG000001637,,7,3,2,3,4,2,2,0
ENSG000001638,,50,41,35,56,69,38,59,27
ENSG000001639,,1454,1484,1027,1251,1846,483,848,1213
ENSG000001640,,3,2,1,1,3,6,2,1
ENSG000001641,,12,37,24,35,30,17,33,17
ENSG000001642,,434,490,425,265,307,226,302,315
ENSG000001643,,8,9,10,22,34,20,29,34
ENSG000001644,,43,40,50,101,80,37,82,49
ENSG000001645,,2,6,1,0,2,4,2,6
ENSG000001646,,31,25,57,33,38,36,38,58
ENSG000001647,,14,12,10,12,10,19,11,18
ENSG000001648,,186,111,102,182,181,87,179,92
ENSG000001649,,172,257,392,269,240,244,246,199
ENSG000001650,,4287,3447,4676,2603,2777,3137,5142,2628
ENSG000001651,,29,87,44,59,45,64,79,38
ENSG000001652,,41,29,55,49,63,52,31,53
ENSG000001653,,41,36,17,14,29,18,27,45
ENSG000001654,,7,9,8,6,7,11,19,21
ENSG000001655,,18,45,28,71,32,36,27,36
ENSG000001656,,13,17,13,6,9,6,9,13
ENSG000001657,,34,18,46,56,34,25,30,20
ENSG000001658,,139,289,388,186,280,165,289,265
ENSG000001659,,1,4,5,2,2,2,2,3
ENSG000001660,,184,189,254,238,196,327,121,257
ENSG000001661,,191,159,115,281,339,315,196,264
ENSG000001662,,14,11,14,25,15,26,21,16
ENSG000001663,,0,1,0,0,0,0,1,0
ENSG000001664,,4,5,4,6,1,7,8,5
ENSG000001665,,303,343,238,300,336,285,256,289
ENSG000001666,,14,26,10,23,26,27,17,19
ENSG000001667,,1,0,5,10,1,3,2,2
ENSG000001668,,3,6,8,7,9,9,7,13
ENSG000001669,,181,97,87,89,120,56,86,99
ENSG000001670,,69,21,31,55,105,37,59,28
ENSG000001671,,19,10,18,9,10,15,11,9
ENSG000001672,,13,11,11,16,11,4,5,8
ENSG000001673,,4,4,10,3,15,10,7,12
ENSG000001674,,4,1,0,5,2,3,5,2
ENSG000001675,,396,484,443,448,403,278,589,410
ENSG000001676,,10,12,6,11,11,14,10,9
ENSG000001677,,343,223,342,165,293,251,287,324
ENSG000001678,,317,676,405,157,273,417,294,501
ENSG000001679,,111,188,122,185,143,169,269,283
ENSG000001680,,6,2,11,14,9,12,11,6
ENSG000001681,,49,34,49,16,42,42,73,43
ENSG000001682,,9,15,21,41,20,15,19,5
ENSG000001683,,2,5,5,5,2,5,3,2
ENSG000001684,,43,30,43,64,34,34,30,37
ENSG000001685,,0,6,1,3,2,2,0,3
ENSG000001686,,211,143,142,172,300,196,279,226
ENSG000001687,,8,8,2,6,8,17,9,20
ENSG000001688,,36,16,39,49,21,33,17,37
ENSG000001689,,35,27,25,23,48,39,56,47
ENSG000001690,,10,7,13,14,7,10,6,15
ENSG000001691,,30,47,76,80,50,50,30,73
ENSG000001692,,5,8,11,7,8,4,8,10
ENSG000001693,,123,83,97,101,72,128,68,125
ENSG000001694,,0,2,2,2,3,0,0,2
ENSG000001695,,26,27,38,46,37,16,13,24
ENSG000001696,,1136,1020,1645,919,973,833,983,600
ENSG000001697,,6,0,0,0,6,3,3,4
ENSG000001698,,8,9,4,2,8,4,4,5
ENSG000001699,,55,91,55,97,47,63,54,36
ENSG000001700,,26,16,22,28,35,24,30,26
ENSG000001701,,65,37,28,46,57,41,28,40
ENSG000001702,,66,25,74,50,51,28,55,48
ENSG000001703,,56,89,96,63,69,84,60,98
ENSG000001704,,226,132,198,396,139,233,245,163
ENSG000001705,,39,75,50,61,31,42,56,9
ENSG000001706,,15,14,14,6,8,11,24,10
ENSG000001707,,59,49,84,90,75,105,59,66
ENSG000001708,,1316,1070,737,875,751,906,726,985
ENSG000001709,,14,13,31,17,12,14,10,10
ENSG000001710,,3,5,3,5,0,5,6,4
ENSG000001711,,201,143,156,178,235,328,277,113
ENSG000001712,,14,11,24,18,27,18,8,13
ENSG000001713,,0,0,1,0,0,2,0,1
ENSG000001714,,201,168,117,70,122,73,150,52
ENSG000001715,,7,8,7,5,11,8,9,2
ENSG000001716,,16,14,22,13,14,16,7,9
ENSG000001717,,23,28,39,32,51,44,31,29
ENSG000001718,,44,17,70,48,36,22,46,25
ENSG000001719,,142,87,66,89,104,68,39,116
ENSG000001720,,12,14,7,9,12,22,17,7
ENSG000001721,,58,65,69,75,60,95,59,73
ENSG000001722,,18,12,11,8,6,11,10,5
ENSG000001723,,77,111,36,87,102,155,104,92
ENSG000001724,,43,75,58,57,74,56,90,90
ENSG000001725,,3,3,4,1,2,6,6,3
ENSG000001726,,227,88,155,179,100,122,212,132
ENSG000001727,,13,3,3,8,12,7,4,10
ENSG000001728,,85,60,57,111,155,115,166,99
ENSG000001729,,57,29,34,35,33,64,22,33
ENSG000001730,,749,618,877,990,870,820,517,555
ENSG000001731,,9,11,19,15,11,17,5,15
ENSG000001732,,10,11,9,9,15,12,8,6
ENSG000001733,,15,21,15,30,13,35,8,30
ENSG000001734,,14,10,9,6,7,12,5,10
ENSG000001735,,60,102,162,160,179,54,139,80
ENSG000001736,,0,0,2,0,1,1,0,0
ENSG000001737,,3,1,2,6,2,1,1,3
ENSG000001738,,4,0,4,3,3,5,1,4
ENSG000001739,,114,181,97,141,115,100,126,76
ENSG000001740,,629,838,590,138,625,771,440,766
ENSG000001741,,15,23,11,15,12,13,18,13
ENSG000001742,,17,12,22,24,11,9,7,18
ENSG000001743,,23,11,20,14,19,18,20,24
ENSG000001744,,187,262,203,195,168,180,190,203
ENSG000001745,,4,4,4,7,3,2,5,5
ENSG000001746,,47,34,14,49,42,24,72,30
ENSG000001747,,168,171,121,195,105,171,134,89
ENSG000001748,,28,46,51,33,56,44,71,98
ENSG000001749,,37,41,21,9,9,24,20,18
ENSG000001750,,94,153,82,186,121,151,78,161
ENSG000001751,,0,0,0,0,0,0,0,0
ENSG000001752,,91,69,96,41,50,55,68,84
ENSG000001753,,8,7,5,6,11,3,3,0
ENSG000001754,,0,1,1,1,0,0,1,0
ENSG000001755,,42,76,90,43,56,72,49,48
ENSG000001756,,390,341,582,204,572,239,223,682
ENSG000001757,,12,12,21,15,10,9,23,11
ENSG000001758,,127,108,103,97,116,192,77,68
ENSG000001759,,247,416,365,248,715,463,592,563
ENSG000001760,,317,360,147,143,207,350,303,390
ENSG000001761,,534,713,510,337,328,361,424,387
ENSG000001762,,90,75,115,115,65,78,74,153
ENSG000001763,,21,14,14,13,15,44,23,20
ENSG000001764,,0,2,1,1,1,0,0,0
ENSG000001765,,5,14,6,10,17,20,13,9
ENSG000001766,,3,2,2,3,0,4,2,2
ENSG000001767,,1492,1345,1596,2116,3023,1453,2377,2042
ENSG000001768,,12,19,11,16,22,17,9,22
ENSG000001769,,40,15,27,28,31,37,10,32
ENSG000001770,,71,45,35,65,108,107,41,71
ENSG000001771,,17,20,25,16,26,43,9,9
ENSG000001772,,551,619,348,775,839,1009,591,782
ENSG000001773,,8,3,7,2,5,3,6,3
ENSG000001774,,29,45,31,28,29,30,11,18
ENSG000001775,,0,2,2,1,3,4,3,5
ENSG000001776,,3,1,4,3,0,1,1,1
ENSG000001777,,1,3,3,7,6,8,7,4
ENSG000001778,,22,18,13,13,23,8,36,28
ENSG000001779,,10,14,5,10,7,19,10,3
ENSG000001780,,6,5,9,10,8,5,6,9
ENSG000001781,,1,4,3,0,0,1,2,4
ENSG000001782,,23,19,28,11,13,19,8,16
ENSG000001783,,2,2,0,0,2,1,0,2
ENSG000001784,,64,90,67,129,133,73,102,92
ENSG000001785,,8,23,30,30,10,18,18,30
ENSG000001786,,1,1,1,0,0,0,0,1
ENSG000001787,,16,8,12,10,6,12,14,7
ENSG000001788,,7,3,10,10,6,7,5,2
ENSG000001789,,45,34,40,30,27,36,16,15
ENSG000001790,,271,443,284,305,477,165,315,293
ENSG000001791,,0,0,1,1,2,0,0,1
ENSG000001792,,30,39,30,16,21,15,23,17
ENSG000001793,,13,28,21,18,7,21,21,15
ENSG000001794,,67,92,69,86,80,71,69,83
ENSG000001795,,51,29,39,42,19,27,18,29
ENSG000001796,,3,4,4,5,2,3,3,2
ENSG000001797,,11,13,8,11,6,12,6,9
ENSG000001798,,5,3,4,6,5,1,8,11
ENSG000001799,,161,94,188,215,154,241,112,181
ENSG000001800,,25,18,13,19,8,8,17,16
ENSG000001801,,1069,771,915,1035,1052,1295,1248,854
ENSG000001802,,19,16,10,24,17,25,24,13
ENSG000001803,,5,3,2,4,4,7,8,3
ENSG000001804,,0,3,0,2,1,3,1,2
ENSG000001805,,0,1,1,1,0,0,0,1
ENSG000001806,,0,0,0,0,1,0,0,0
ENSG000001807,,22,20,27,37,39,35,41,72
ENSG000001808,,75,51,42,27,40,33,37,31
ENSG000001809,,2,0,0,2,0,1,0,1
ENSG000001810,,113,105,107,103,101,140,164,122
ENSG000001811,,7,3,9,6,5,13,5,5
ENSG000001812,,30,22,13,32,33,21,19,6
ENSG000001813,,441,428,264,370,511,363,588,451
ENSG000001814,,120,121,104,120,97,97,144,71
ENSG000001815,,7,15,11,10,21,10,7,9
ENSG000001816,,7,2,7,5,2,0,1,1
ENSG000001817,,0,0,0,0,0,0,0,0
ENSG000001818,,1,10,5,6,2,9,6,3
ENSG000001819,,19,10,11,19,20,9,16,22
ENSG000001820,,5,0,6,2,1,1,4,0
ENSG000001821,,12,11,13,18,14,27,21,12
ENSG000001822,,34,31,36,24,16,31,42,13
ENSG000001823,,18,10,8,13,5,6,7,11
ENSG000001824,,2,10,6,6,7,9,10,8
ENSG000001825,,27,32,18,35,16,32,27,50
ENSG000001826,,49,37,32,76,55,35,31,40
ENSG000001827,,3,0,3,3,5,4,2,3
ENSG000001828,,409,436,144,612,453,337,310,258
ENSG000001829,,14,10,21,17,16,19,24,19
ENSG000001830,,14,13,24,20,18,35,7,15
ENSG000001831,,86,61,74,95,85,143,99,114
ENSG000001832,,21,24,47,44,31,45,41,35
ENSG000001833,,143,194,175,157,140,193,119,173
ENSG000001834,,32,36,26,31,15,27,36,29
ENSG000001835,,5,8,7,5,7,4,2,8
ENSG000001836,,48,54,46,26,49,36,39,44
ENSG000001837,,8,3,1,2,2,3,1,4
ENSG000001838,,30,26,19,23,13,30,22,20
ENSG000001839,,20,29,8,24,23,16,22,13
ENSG000001840,,5,4,4,20,13,9,11,8
ENSG000001841,,9,16,12,10,13,17,15,13
ENSG000001842,,2,1,0,2,1,1,1,0
ENSG000001843,,14,11,6,9,6,4,8,2
ENSG000001844,,15,14,24,14,26,22,19,22
ENSG000001845,,22,20,42,41,17,43,37,23
ENSG000001846,,5,0,2,3,0,1,1,2
ENSG000001847,,191,316,260,197,109,195,162,237
ENSG000001848,,0,1,2,5,4,4,4,6
ENSG000001849,,83,196,44,87,56,103,110,217
ENSG000001850,,25,52,54,77,42,53,48,45
ENSG000001851,,1,3,2,5,6,4,2,6
ENSG000001852,,560,850,851,574,934,735,521,808
ENSG000001853,,2,1,0,2,2,3,2,1
ENSG000001854,,184,154,49,175,132,162,184,52
ENSG000001855,,166,91,68,237,149,294,240,141
ENSG000001856,,4,4,5,6,2,5,7,7
ENSG000001857,,234,323,347,258,439,214,336,364
ENSG000001858,,7,13,13,6,11,16,10,19
ENSG000001859,,24,23,29,35,26,51,31,31
ENSG000001860,,30,29,27,18,20,43,42,44
ENSG000001861,,5,15,15,18,16,24,20,14
ENSG000001862,,150,82,89,82,130,92,78,162
ENSG000001863,,94,110,55,175,104,104,158,111
ENSG000001864,,0,0,1,1,1,0,0,0
ENSG000001865,,254,248,230,310,169,298,240,281
ENSG000001866,,0,0,0,0,0,1,1,0
ENSG000001867,,63,220,163,174,141,140,98,131
ENSG000001868,,84,163,250,215,141,226,302,233
ENSG000001869,,2,0,1,5,3,2,1,2
ENSG000001870,,12,11,5,4,9,13,4,6
ENSG000001871,,2,3,1,1,4,2,0,0
ENSG000001872,,11,10,12,27,12,8,7,16
ENSG000001873,,10,12,12,15,21,7,11,20
ENSG000001874,,102,73,151,146,75,86,127,108
ENSG000001875,,373,241,279,258,538,230,297,318
ENSG000001876,,438,122,268,450,268,380,126,315
ENSG000001877,,11,10,3,7,6,4,7,5
ENSG000001878,,16,3,11,8,9,25,11,13
ENSG000001879,,1,0,0,0,0,1,2,0
ENSG000001880,,5,3,1,2,7,8,8,1
ENSG000001881,,128,158,225,80,168,87,121,236
ENSG000001882,,420,412,479,459,216,470,352,527
ENSG000001883,,3,0,2,0,0,0,4,0
ENSG000001884,,2,3,5,3,9,7,2,8
ENSG000001885,,21,27,32,12,19,36,6,23
ENSG000001886,,29,26,48,37,28,37,20,21
ENSG000001887,,3,1,5,6,3,0,6,5
ENSG000001888,,34,37,62,27,33,67,54,23
ENSG000001889,,6,9,14,10,10,10,13,5
ENSG000001890,,14,30,15,22,20,10,15,19
ENSG000001891,,71,71,68,27,85,54,58,56
ENSG000001892,,13,16,18,20,15,9,26,35
ENSG000001893,,12,8,11,9,5,8,13,7
ENSG000001894,,25,31,15,13,9,25,27,32
ENSG000001895,,24,12,12,26,20,16,12,20
ENSG000001896,,10,6,8,9,16,11,11,7
ENSG000001897,,7,12,15,7,14,8,11,29
ENSG000001898,,838,416,689,630,318,650,531,269
ENSG000001899,,66,46,48,70,54,82,67,45
ENSG000001900,,17,20,19,9,11,4,6,12
ENSG000001901,,88,72,132,65,42,71,65,72
ENSG000001902,,8,11,12,7,14,15,7,9
ENSG000001903,,193,259,223,153,151,213,177,361
ENSG000001904,,44,30,55,57,49,51,51,37
ENSG000001905,,12,10,22,13,13,11,33,24
ENSG000001906,,45,45,40,28,24,71,93,44
ENSG000001907,,0,0,2,1,0,1,1,0
ENSG000001908,,1,1,3,2,1,1,2,2
ENSG000001909,,1,1,3,2,0,3,1,0
ENSG000001910,,32,24,14,26,26,14,40,16
ENSG000001911,,1250,568,278,660,587,733,510,457
ENSG000001912,,1953,1349,1917,1649,1602,1711,1744,3050
ENSG000001913,,59,82,69,33,45,41,44,76
ENSG000001914,,57,55,97,40,83,67,84,45
ENSG000001915,,0,0,0,0,2,1,1,0
ENSG000001916,,2,14,0,3,7,14,10,10
ENSG000001917,,5,9,7,3,4,5,6,3
ENSG000001918,,2,15,4,7,5,2,2,2
ENSG000001919,,17,5,19,23,17,25,16,13
ENSG000001920,,8,10,2,13,12,8,7,14
ENSG000001921,,0,0,2,0,0,0,2,0
ENSG000001922,,70,80,161,96,125,67,104,86
ENSG000001923,,5,2,3,1,2,1,5,2
ENSG000001924,,23,41,61,43,35,28,14,24
ENSG000001925,,667,1435,560,1198,1009,1688,1403,1397
ENSG000001926,,3,0,2,2,2,13,1,4
ENSG000001927,,0,0,0,0,0,0,0,0
ENSG000001928,,16,11,7,14,4,6,9,10
ENSG000001929,,138,165,301,182,243,224,80,120
ENSG000001930,,857,1551,873,1046,782,596,863,518
ENSG000001931,,1,2,0,4,2,1,2,1
ENSG000001932,,43,43,45,76,64,41,53,43
ENSG000001933,,4,11,9,2,8,11,12,3
ENSG000001934,,10,14,8,19,22,3,9,16
ENSG000001935,,4924,1391,4613,7922,5050,3635,5829,4267
ENSG000001936,,2,2,0,2,0,0,0,1
ENSG000001937,,55,43,22,43,22,33,42,37
ENSG000001938,,61,31,73,33,28,57,48,38
ENSG000001939,,190,112,105,152,169,166,166,157
ENSG000001940,,29,25,32,17,33,15,14,17
ENSG000001941,,37,30,57,50,30,56,16,30
ENSG000001942,,6,6,6,9,6,7,9,7
ENSG000001943,,77,52,51,42,38,41,68,37
ENSG000001944,,13,14,12,15,11,11,14,15
ENSG000001945,,112,82,73,75,88,109,39,80
ENSG000001946,,12,13,7,23,12,3,11,7
ENSG000001947,,34,52,43,32,48,51,54,32
ENSG000001948,,6,7,17,23,21,19,13,10
ENSG000001949,,189,188,201,263,196,283,121,231
ENSG000001950,,19,21,15,11,12,14,14,16
ENSG000001951,,0,1,0,0,0,0,0,0
ENSG000001952,,287,235,252,421,274,157,295,327
ENSG000001953,,3,1,0,9,7,1,2,3
ENSG000001954,,14,7,1,4,2,5,6,5
ENSG000001955,,8,10,7,3,5,7,10,7
ENSG000001956,,239,264,403,377,267,364,335,279
ENSG000001957,,0,0,0,0,0,0,0,0
ENSG000001958,,6761,9067,4922,11670,15445,8517,15205,12120
ENSG000001959,,167,218,108,167,106,179,249,166
ENSG000001960,,25,21,27,25,41,19,22,34
ENSG000001961,,25,24,36,14,31,24,25,51
ENSG000001962,,30,32,36,28,33,33,53,14
ENSG000001963,,24,44,75,58,102,45,66,26
ENSG000001964,,29,79,89,45,152,96,95,113
ENSG000001965,,77,42,55,71,40,40,73,62
ENSG000001966,,16,12,25,22,16,20,22,33
ENSG000001967,,9,30,9,25,5,21,20,13
ENSG000001968,,19,10,7,6,11,16,22,11
ENSG000001969,,11,14,29,29,15,18,14,11
ENSG000001970,,215,147,174,335,354,199,126,139
ENSG000001971,,56,41,60,63,140,80,81,53
ENSG000001972,,0,0,0,0,0,1,0,0
ENSG000001973,,41,50,53,71,64,61,65,36
ENSG000001974,,14,26,33,15,39,54,24,32
ENSG000001975,,9,37,28,28,15,15,14,25
ENSG000001976,,11,17,11,10,6,13,8,7
ENSG000001977,,191,206,132,157,185,106,192,168
ENSG000001978,,161,151,182,231,128,148,58,98
ENSG000001979,,5,7,1,4,0,6,7,3
ENSG000001980,,32,31,43,34,15,40,25,46
ENSG000001981,,9,2,2,0,1,2,3,1
ENSG000001982,,3,2,0,0,0,3,0,3
ENSG000001983,,4,6,4,8,6,1,11,7
ENSG000001984,,92,187,109,71,202,138,132,68
ENSG000001985,,81,179,92,89,139,169,188,122
ENSG000001986,,68,37,75,51,76,57,29,42
ENSG000001987,,50,97,114,94,87,61,89,98
ENSG000001988,,24,27,86,64,92,30,30,77
ENSG000001989,,1,5,8,7,5,1,0,2
ENSG000001990,,38,65,28,95,65,32,57,43
ENSG000001991,,147,149,78,38,81,165,140,65
ENSG000001992,,126,117,50,107,129,89,101,114
ENSG000001993,,245,92,187,123,225,318,291,260
ENSG000001994,,40,49,68,74,56,106,110,81
ENSG000001995,,44,57,39,55,47,42,50,43
ENSG000001996,,147,112,128,193,116,161,102,121
ENSG000001997,,16,16,19,14,9,22,12,16
ENSG000001998,,1,1,1,1,1,5,1,4
ENSG000001999,,11,2,19,13,19,6,22,9
ENSG000002000,,8,1,3,3,4,3,4,1
ENSG000002001,,5,4,14,5,9,2,7,5
ENSG000002002,,25,23,27,17,18,10,5,17
ENSG000002003,,4,2,3,3,3,2,3,1
ENSG000002004,,4,10,10,17,8,15,6,6
ENSG000002005,,0,0,1,0,1,1,0,0
ENSG000002006,,34,29,17,26,20,21,42,21
ENSG000002007,,28,18,19,13,28,13,13,19
ENSG000002008,,1,5,3,6,2,0,5,2
ENSG000002009,,102,66,77,27,56,79,77,81
ENSG000002010,,198,75,199,147,77,110,182,79
ENSG000002011,,1,0,0,1,0,2,0,1
ENSG000002012,,4,4,1,5,3,1,3,2
ENSG000002013,,3,4,5,3,2,7,5,5
ENSG000002014,,9,5,3,3,2,3,4,0
ENSG000002015,,119,45,75,69,77,109,104,87
ENSG000002016,,15,12,10,10,23,3,10,12
ENSG000002017,,10,19,17,12,23,15,17,14
ENSG000002018,,0,0,1,0,1,1,0,0
ENSG000002019,,55,75,111,17,54,82,23,40
ENSG000002020,,1,2,0,2,1,0,1,0
ENSG000002021,,20,11,19,23,12,20,22,31
ENSG000002022,,28,32,53,33,23,29,46,48
ENSG000002023,,326,349,193,200,520,392,350,338
ENSG000002024,,2,0,0,3,2,2,1,2
ENSG000002025,,0,0,0,0,0,0,0,0
ENSG000002026,,28,33,56,14,16,21,35,36
ENSG000002027,,529,631,750,663,553,809,1027,908
ENSG000002028,,205,179,241,149,158,261,322,171
ENSG000002029,,32,20,42,30,20,16,13,45
ENSG000002030,,5,5,8,3,2,7,6,11
ENSG000002031,,99,109,103,115,83,127,50,66
ENSG000002032,,3,2,1,0,4,1,2,3
ENSG000002033,,40,58,55,62,34,21,42,86
ENSG000002034,,53,37,91,40,54,59,58,28
ENSG000002035,,119,181,148,136,183,187,153,135
ENSG000002036,,4512,5413,5011,4478,5042,5692,3376,4561
ENSG000002037,,40,23,66,45,53,61,57,64
ENSG000002038,,5,12,6,8,7,2,6,6
ENSG000002039,,24,19,17,25,20,14,19,16
ENSG000002040,,0,0,0,0,0,1,1,0
ENSG000002041,,3,3,8,3,7,1,7,6
ENSG000002042,,6,6,7,5,9,2,6,8
ENSG000002043,,8,9,9,7,13,8,4,3
ENSG000002044,,43,19,25,35,50,16,24,14
ENSG000002045,,2,3,5,2,4,2,2,4
ENSG000002046,,200,288,94,221,224,223,273,84
ENSG000002047,,16,10,21,19,21,11,16,21
ENSG000002048,,26,14,23,18,6,28,26,32
ENSG000002049,,11,9,6,4,16,20,7,13
ENSG000002050,,17,17,29,17,42,37,20,32
ENSG000002051,,90,105,89,70,139,78,114,86
ENSG000002052,,1,4,2,6,5,4,1,5
ENSG000002053,,5,8,1,4,11,4,4,5
ENSG000002054,,5,14,15,18,11,16,12,11
ENSG000002055,,1,2,3,1,4,4,0,1
ENSG000002056,,7,5,3,3,3,3,5,8
ENSG000002057,,3,12,9,4,12,5,2,15
ENSG000002058,,119,111,126,122,143,136,113,182
ENSG000002059,,31,39,23,12,60,39,30,17
ENSG000002060,,35,33,20,16,28,14,23,31
ENSG000002061,,66,69,55,89,92,97,134,133
ENSG000002062,,28,15,7,15,13,21,21,20
ENSG000002063,,69,48,57,55,22,42,57,40
ENSG000002064,,9,18,14,19,14,8,10,16
ENSG000002065,,42,6,37,50,39,26,29,30
ENSG000002066,,2,6,8,3,16,8,13,14
ENSG000002067,,0,1,0,0,0,0,0,0
ENSG000002068,,13,12,13,16,5,29,21,11
ENSG000002069,,321,285,235,469,398,480,327,298
ENSG000002070,,137,104,133,211,103,92,64,180
ENSG000002071,,127,85,138,89,101,135,181,155
ENSG000002072,,228,215,237,358,281,225,356,437
ENSG000002073,,36,16,25,27,16,14,22,14
ENSG000002074,,12,32,30,37,36,34,30,25
ENSG000002075,,7,4,6,6,3,13,3,6
ENSG000002076,,3,8,14,24,22,9,5,11
ENSG000002077,,110,43,27,66,63,92,50,33
ENSG000002078,,225,183,262,173,201,166,339,153
ENSG000002079,,12,19,22,18,0,15,13,20
ENSG000002080,,10,12,5,1,6,7,4,2
ENSG000002081,,24,27,40,18,23,26,28,17
ENSG000002082,,53,135,95,94,66,44,86,76
ENSG000002083,,3,0,1,2,1,0,0,1
ENSG000002084,,0,0,0,0,0,1,1,0
ENSG000002085,,7,6,4,6,3,6,4,1
ENSG000002086,,0,1,1,2,2,3,3,1
ENSG000002087,,4,8,10,10,14,5,5,7
ENSG000002088,,11,13,20,21,19,7,18,13
ENSG000002089,,4,2,13,15,5,10,8,6
ENSG000002090,,444,482,323,311,753,217,242,523
ENSG000002091,,47,24,43,26,47,53,65,58
ENSG000002092,,32,32,37,54,36,48,39,28
ENSG000002093,,29,58,60,58,65,61,45,73
ENSG000002094,,3,2,0,1,1,1,1,2
ENSG000002095,,147,227,171,97,351,222,151,147
ENSG000002096,,15,13,11,25,7,28,11,28
ENSG000002097,,70,86,75,73,64,44,89,144
ENSG000002098,,1,2,1,3,4,4,4,5
ENSG000002099,,0,0,2,0,1,0,2,0
ENSG000002100,,66,122,99,96,82,112,146,93
ENSG000002101,,27,40,30,52,56,39,80,62
ENSG000002102,,4,2,2,1,2,1,7,5
ENSG000002103,,2,2,6,2,4,4,4,1
ENSG000002104,,228,173,219,233,118,220,165,283
ENSG000002105,,3,0,2,2,2,2,2,1
ENSG000002106,,668,549,397,502,495,687,510,791
ENSG000002107,,7,3,3,5,7,3,1,2
ENSG000002108,,57,51,118,97,64,81,66,102
ENSG000002109,,22,15,8,13,16,8,10,10
ENSG000002110,,44,62,60,74,43,65,25,68
ENSG000002111,,1,5,11,1,6,7,10,7
ENSG000002112,,8,22,14,10,17,10,13,13
ENSG000002113,,29,31,16,25,21,28,29,20
ENSG000002114,,1,3,4,3,7,5,2,3
ENSG000002115,,73,93,50,119,75,61,39,111
ENSG000002116,,8,4,15,6,4,15,4,9
ENSG000002117,,3,7,12,13,6,13,16,15
ENSG000002118,,6,2,1,4,2,1,3,2
ENSG000002119,,0,0,0,0,0,0,0,0
ENSG000002120,,7,14,9,12,23,10,11,12
ENSG000002121,,2116,1634,3136,3596,2348,2507,2980,1551
ENSG000002122,,118,87,103,92,111,129,110,84
ENSG000002123,,11,9,23,12,28,15,14,40
ENSG000002124,,23,5,14,6,7,19,13,9
ENSG000002125,,24,13,18,12,25,28,17,27
ENSG000002126,,62,35,64,57,76,51,49,65
ENSG000002127,,4,3,3,2,1,1,1,2
ENSG000002128,,187,182,177,186,167,132,187,196
ENSG000002129,,74,56,131,84,66,91,127,113
ENSG000002130,,78,109,132,123,70,55,93,92
ENSG000002131,,52,66,53,52,60,26,48,55
ENSG000002132,,18,17,15,16,20,17,16,14
ENSG000002133,,74,46,98,59,66,102,60,77
ENSG000002134,,101,70,61,61,58,60,79,32
ENSG000002135,,14,8,10,10,10,6,27,4
ENSG000002136,,1,5,4,6,7,7,3,5
ENSG000002137,,28,27,14,25,51,21,25,14
ENSG000002138,,307,476,346,560,542,215,448,469
ENSG000002139,,0,2,6,1,1,0,0,1
ENSG000002140,,3,0,0,0,1,0,0,1
ENSG000002141,,23,35,26,21,14,19,21,75
ENSG000002142,,41,13,14,11,23,41,32,18
ENSG000002143,,34,29,32,22,38,31,31,34
ENSG000002144,,38,40,18,40,18,35,33,27
ENSG000002145,,10,6,8,16,7,10,13,10
ENSG000002146,,383,532,596,258,400,230,181,500
ENSG000002147,,0,0,0,3,0,0,0,3
ENSG000002148,,5,2,3,3,4,4,3,6
ENSG000002149,,6,20,15,16,18,27,19,13
ENSG000002150,,0,1,0,0,1,2,0,0
ENSG000002151,,15,15,12,10,20,6,19,5
ENSG000002152,,472,787,383,310,299,483,984,470
ENSG000002153,,21,17,24,17,14,12,22,21
ENSG000002154,,18,14,26,30,27,25,38,42
ENSG000002155,,1,3,0,1,1,5,2,1
ENSG000002156,,9,9,4,5,5,10,8,1
ENSG000002157,,13,9,4,10,10,3,12,10
ENSG000002158,,11,14,10,12,13,4,16,18
ENSG000002159,,238,213,244,210,199,242,462,260
ENSG000002160,,49,47,39,71,51,68,61,63
ENSG000002161,,1,0,1,0,3,4,5,2
ENSG000002162,,60,20,23,36,35,28,36,41
ENSG000002163,,67,77,42,58,65,62,42,88
ENSG000002164,,130,311,145,258,167,387,183,139
ENSG000002165,,289,828,215,614,592,803,664,302
ENSG000002166,,3,1,4,5,2,6,3,3
ENSG000002167,,3,1,3,2,4,5,2,2
ENSG000002168,,2,1,3,1,0,4,1,0
ENSG000002169,,17,23,10,9,14,18,6,14
ENSG000002170,,88,56,68,60,38,57,37,56
ENSG000002171,,126,236,191,229,126,209,145,133
ENSG000002172,,22,17,14,27,20,15,18,17
ENSG000002173,,17,15,13,3,16,6,11,10
ENSG000002174,,31,26,6,18,41,27,19,20
ENSG000002175,,2,7,3,4,4,6,2,2
ENSG000002176,,1064,815,1344,777,1607,1176,1186,1024
ENSG000002177,,1,2,2,0,1,3,0,0
ENSG000002178,,10,26,24,25,35,34,20,33
ENSG000002179,,689,1077,732,1069,797,1554,886,1782
ENSG000002180,,23,15,34,13,25,30,18,27
ENSG000002181,,29,14,9,17,15,10,19,15
ENSG000002182,,7,17,6,5,12,7,16,13
ENSG000002183,,16,12,13,13,3,16,13,9
ENSG000002184,,295,237,265,285,271,283,137,371
ENSG000002185,,1,0,0,1,0,1,0,0
ENSG000002186,,625,495,270,545,375,444,443,439
ENSG000002187,,0,4,0,1,0,3,0,0
ENSG000002188,,8,10,8,14,44,13,9,9
